Key,rule,Message,name,mdDesc,severity,remFnBaseEffort,cleanCodeAttribute,cleanCodeAttributeCategory,impacts,securityStandards
AZHFJ-HsTlwiQl6exDer,c:S134,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,"Control flow statements ""if"", ""for"", ""while"", ""switch"" and ""try"" should not be nested too deeply","<h2>Why is this an issue?</h2>
<p>Nested control flow statements <code>if</code>, <code>for</code>, <code>do</code>, <code>while</code>, <code>switch</code> and <code>try</code> are
often key ingredients in creating what’s known as ""Spaghetti code"". This code smell can make your program difficult to understand and maintain.</p>
<p>When numerous control structures are placed inside one another, the code becomes a tangled, complex web. This significantly reduces the code’s
readability and maintainability, and it also complicates the testing process.</p>
<h3>Exceptions</h3>
<p>Each use of a macro containing control flow statements is counted as one nesting level, even if the macro contains more than one control flow
statement.</p>
<pre>
  #define FOREACH(V,ARR) if(ARR!=nullptr) for(int V=0; V&lt;(sizeof(ARR)/sizeof(ARR[0])); V++)

  if (condition1) {       // Compliant; depth = 1
    if (condition2) {     // Compliant; depth = 2
      FOREACH(i, arr) {     // Compliant; depth = 3 (not 4)
        if (condition3) {   // Noncompliant; depth = 4
          /* ... */
        }
      }
    }
  }
</pre>
<h2>How to fix it</h2>
<h3>Code examples</h3>
<p>The following example demonstrates the behavior of the rule with the default threshold of 3 levels of nesting and one of the potential ways to fix
the code smell by introducing guard clauses:</p>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
if (condition1) {                  // Compliant - depth = 1
  /* ... */
  if (condition2) {                // Compliant - depth = 2
    /* ... */
    for (int i = 0; i &lt; 10; i++) {  // Compliant - depth = 3
      /* ... */
      if (condition4) {            // Noncompliant - depth = 4, which exceeds the limit
        if (condition5) {          // Depth = 5, exceeding the limit, but issues are only reported on depth = 4
          /* ... */
        }
        return;
      }
    }
  }
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
if (!condition1) {
  return;
}
/* ... */
if (!condition2) {
  return;
}
for (int i = 0; i &lt; 10; i++) {
  /* ... */
  if (condition4) {
    if (condition5) {
      /* ... */
    }
    return;
  }
}
</pre>
<h2>Resources</h2>
<ul>
  <li> <a href=""https://en.wikipedia.org/wiki/Guard_(computer_science)"">Guard clauses in programming</a> - one of the approaches to reducing the depth
  of nesting </li>
</ul>",CRITICAL,10min,FOCUSED,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",[]
AZHFJ-HsTlwiQl6exDeu,c:S5350,"Make the type of this variable a pointer-to-const. The current type of ""priv"" is ""struct udc_dwc2_data *const"".","Pointer and reference local variables should be ""const"" if the corresponding object is not modified","<h2>Why is this an issue?</h2>
<p>This rule leads to greater precision in the definition of local variables by making the developer intention about modifying the variable explicit.
The <code>const</code> qualification shall be applied to the object pointed to, not to the pointer, since it is the object itself that is being
protected.</p>
<h3>Noncompliant code example</h3>
<pre>
std::string&amp; getString();
void myfunc()
{
  std::string&amp; s = getString(); // Noncompliant
  if (s.size()) {
   std::cout &lt;&lt; s;
  }
}
</pre>
<h3>Compliant solution</h3>
<pre>
std::string&amp; getString();
void myfunc () {
  const std::string&amp; x = getString();
  if (s.size()) {
    std::cout &lt;&lt; s;
  }
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C:2012, 8.13 - A pointer should point to a const-qualified type whenever possible </li>
</ul>",MINOR,2min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",[]
AZHFJ-HsTlwiQl6exDet,c:S134,Refactor this code to not nest more than 3 if|for|do|while|switch statements.,"Control flow statements ""if"", ""for"", ""while"", ""switch"" and ""try"" should not be nested too deeply","<h2>Why is this an issue?</h2>
<p>Nested control flow statements <code>if</code>, <code>for</code>, <code>do</code>, <code>while</code>, <code>switch</code> and <code>try</code> are
often key ingredients in creating what’s known as ""Spaghetti code"". This code smell can make your program difficult to understand and maintain.</p>
<p>When numerous control structures are placed inside one another, the code becomes a tangled, complex web. This significantly reduces the code’s
readability and maintainability, and it also complicates the testing process.</p>
<h3>Exceptions</h3>
<p>Each use of a macro containing control flow statements is counted as one nesting level, even if the macro contains more than one control flow
statement.</p>
<pre>
  #define FOREACH(V,ARR) if(ARR!=nullptr) for(int V=0; V&lt;(sizeof(ARR)/sizeof(ARR[0])); V++)

  if (condition1) {       // Compliant; depth = 1
    if (condition2) {     // Compliant; depth = 2
      FOREACH(i, arr) {     // Compliant; depth = 3 (not 4)
        if (condition3) {   // Noncompliant; depth = 4
          /* ... */
        }
      }
    }
  }
</pre>
<h2>How to fix it</h2>
<h3>Code examples</h3>
<p>The following example demonstrates the behavior of the rule with the default threshold of 3 levels of nesting and one of the potential ways to fix
the code smell by introducing guard clauses:</p>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
if (condition1) {                  // Compliant - depth = 1
  /* ... */
  if (condition2) {                // Compliant - depth = 2
    /* ... */
    for (int i = 0; i &lt; 10; i++) {  // Compliant - depth = 3
      /* ... */
      if (condition4) {            // Noncompliant - depth = 4, which exceeds the limit
        if (condition5) {          // Depth = 5, exceeding the limit, but issues are only reported on depth = 4
          /* ... */
        }
        return;
      }
    }
  }
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
if (!condition1) {
  return;
}
/* ... */
if (!condition2) {
  return;
}
for (int i = 0; i &lt; 10; i++) {
  /* ... */
  if (condition4) {
    if (condition5) {
      /* ... */
    }
    return;
  }
}
</pre>
<h2>Resources</h2>
<ul>
  <li> <a href=""https://en.wikipedia.org/wiki/Guard_(computer_science)"">Guard clauses in programming</a> - one of the approaches to reducing the depth
  of nesting </li>
</ul>",CRITICAL,10min,FOCUSED,ADAPTABLE,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'HIGH'}]",[]
AZHFKFNITlwiQl6exNR2,c:S1172,"Remove the unused parameter ""mgmt_request"".",Unused function parameters should be removed,"<h2>Why is this an issue?</h2>
<p>A typical code smell known as unused function parameters refers to parameters declared in a function but not used anywhere within the function’s
body. While this might seem harmless at first glance, it can lead to confusion and potential errors in your code. Disregarding the values passed to
such parameters, the function’s behavior will be the same, but the programmer’s intention won’t be clearly expressed anymore. Therefore, removing
function parameters that are not being utilized is considered best practice.</p>
<h3>Exceptions</h3>
<p>There are some cases when you want to have an unused parameter (usually because the function has to conform to a fixed prototype, or because it is
virtual, or it will be called from a template). In this case, and if the parameter is never used, an accepted practice is to leave it unnamed. If it
is only sometimes used (for instance, depending on conditional compilation), you may, since C++17, use the <code>[[maybe_unused]]</code> attribute to
be explicit about it.</p>
<pre>
void f([[maybe_unused]] int i) {
  assert(i &lt; 42); // In optimized mode, this assert will be removed, and ""i"" will be unused
}
</pre>
<p>In case of Objective-C, it is acceptable to have unused parameters if the method is supposed to be overridden.</p>
<h2>How to fix it</h2>
<p>Having unused function parameters in your code can lead to confusion and misunderstanding of a developer’s intention. They reduce code readability
and introduce the potential for errors. To avoid these problems, developers should remove unused parameters from function declarations.</p>
<h3>Code examples</h3>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void doSomething(int a, int b) { // Noncompliant, ""b"" is unused
  compute(a);
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void doSomething(int a) {
  compute(a);
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C++:2008, 0-1-11 - There shall be no unused parameters (named or unnamed) in nonvirtual functions. </li>
  <li> MISRA C:2012, 2.7 - There should be no unused parameters in functions </li>
  <li> <a href=""https://wiki.sei.cmu.edu/confluence/x/5dUxBQ"">CERT, MSC12-C.</a> - Detect and remove code that has no effect or is never executed
  </li>
  <li> C++ Core Guidelines - <a
  href=""https://github.com/isocpp/CppCoreGuidelines/blob/e49158a/CppCoreGuidelines.md#f9-unused-parameters-should-be-unnamed"">F.9: Unused parameters
  should be unnamed</a> </li>
</ul>",MAJOR,5min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",[]
AZHFKDXITlwiQl6exIpK,c:S954,Move this #include directive to the top of the file.,#include directives in a file should only be preceded by other preprocessor directives or comments,"<h2>Why is this an issue?</h2>
<p>To aid code readability, all the <code>#include</code> directives in a particular code file should be grouped together near the top of the file.
The only items which may precede an <code>#include</code> in a file are other preprocessor directives or comments.</p>
<p>Additionally, an <code>#include</code> may appear within an <code>extern ""C""</code> block, this can be used for instance to include a C file from a
C++ file.</p>
<h3>Noncompliant code example</h3>
<pre>
#include &lt;h1.h&gt; /* Compliant */
int32_t i;
#include &lt;f2.h&gt; /* Noncompliant */
</pre>
<h3>Compliant solution</h3>
<pre>
#include &lt;h1.h&gt;
#include &lt;f2.h&gt;
extern ""C"" {
#include &lt;f3.h&gt;
}

int32_t i;
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C:2004, 19.1 - #include statements in a file should only be preceded by other preprocessor directives or comments. </li>
  <li> MISRA C++:2008, 16-0-1 - #include directives in a file shall only be preceded by other preprocessor directives or comments. </li>
  <li> MISRA C:2012, 20.1 - #include directives should only be preceded by preprocessor directives or comments </li>
</ul>",MAJOR,10min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",[]
AZHFKBgBTlwiQl6exGVW,c:S995,"Make the type of this parameter a pointer-to-const. The current type of ""f"" is ""void *"".","Pointer and reference parameters should be ""const"" if the corresponding object is not modified","<h2>Why is this an issue?</h2>
<p>Const correctness is an important tool for type safety. It allows for catching coding errors at compile time and it documents the code for
maintainers.</p>
<p>Correctly const-qualifying pointers can be tricky because the indirection they add can also be const.</p>
<p>For a pointer <code>X * ptr</code>, const can be written in three different places:</p>
<ul>
  <li> <code>const X * ptr</code> and <code>X const * ptr</code> are identical and mean that the X object <code>ptr</code> points to cannot be
  changed. </li>
  <li> <code>X * const ptr</code> means that the pointer cannot be changed to point to a different X object. </li>
</ul>
<p>In a function signature, the first <code>const X * ptr</code> (or its equivalent <code>X const * ptr</code>) is the one that will bring
type-safety. It protects against changing the value pointed at.</p>
<pre>
void externalFunction(int * a, const int * b);

void myfunc() {
  int a = 1;
  int b = 2;
  externalFunction(&amp;a, &amp;b);
  // a can now have any value
  // We know that b is still '2'
}
</pre>
<p>This rule detects when a pointer or reference parameter could be made const</p>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void myfunc (      int * param1,  // object is modified
             const int * param2,
                   int * param3, // Noncompliant
             int * const param4) // Noncompliant: const doesn't qualify what is pointed at.
{
  *param1 = *param2 + *param3 + *param4;
}

void increment (int &amp; value,
                int &amp; increment) // Noncompliant
{
  value += increment;
}
</pre>
<p>When adding all possible <code>const</code> qualifications, we get:</p>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void myfunc (      int * param1,  // object is modified
             const int * param2,
             const int * param3,
             const int * param4)
{
  *param1 = *param2 + *param3 + *param4;
}

void increment (int &amp; value,
                const int &amp; increment)
{
  value += increment;
}
</pre>
<h2>Resources</h2>
<h3>Articles &amp; blog posts</h3>
<ul>
  <li> <a href=""https://isocpp.org/wiki/faq/const-correctness"">ISO C++ FAQ about const correctness</a>. </li>
</ul>
<h3>External coding guidelines</h3>
<ul>
  <li> MISRA C:2004, 16.7 - A pointer parameter in a function prototype should be declared as pointer to const if the pointer is not used to modify
  the addressed object. </li>
  <li> MISRA C++:2008, 7-1-2 - A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the
  corresponding object is not modified. </li>
  <li> MISRA C:2012, 8.13 - A pointer should point to a const-qualified type whenever possible </li>
</ul>",MINOR,2min,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",[]
AZHFKBgBTlwiQl6exGVX,c:S5350,"Make the type of this variable a pointer-to-const. The current type of ""fixture"" is ""struct cap_initiator_test_unicast_start_fixture *"".","Pointer and reference local variables should be ""const"" if the corresponding object is not modified","<h2>Why is this an issue?</h2>
<p>This rule leads to greater precision in the definition of local variables by making the developer intention about modifying the variable explicit.
The <code>const</code> qualification shall be applied to the object pointed to, not to the pointer, since it is the object itself that is being
protected.</p>
<h3>Noncompliant code example</h3>
<pre>
std::string&amp; getString();
void myfunc()
{
  std::string&amp; s = getString(); // Noncompliant
  if (s.size()) {
   std::cout &lt;&lt; s;
  }
}
</pre>
<h3>Compliant solution</h3>
<pre>
std::string&amp; getString();
void myfunc () {
  const std::string&amp; x = getString();
  if (s.size()) {
    std::cout &lt;&lt; s;
  }
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C:2012, 8.13 - A pointer should point to a const-qualified type whenever possible </li>
</ul>",MINOR,2min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",[]
AZHFKBgZTlwiQl6exGVq,c:S1172,"Remove the unused parameter ""stream"".",Unused function parameters should be removed,"<h2>Why is this an issue?</h2>
<p>A typical code smell known as unused function parameters refers to parameters declared in a function but not used anywhere within the function’s
body. While this might seem harmless at first glance, it can lead to confusion and potential errors in your code. Disregarding the values passed to
such parameters, the function’s behavior will be the same, but the programmer’s intention won’t be clearly expressed anymore. Therefore, removing
function parameters that are not being utilized is considered best practice.</p>
<h3>Exceptions</h3>
<p>There are some cases when you want to have an unused parameter (usually because the function has to conform to a fixed prototype, or because it is
virtual, or it will be called from a template). In this case, and if the parameter is never used, an accepted practice is to leave it unnamed. If it
is only sometimes used (for instance, depending on conditional compilation), you may, since C++17, use the <code>[[maybe_unused]]</code> attribute to
be explicit about it.</p>
<pre>
void f([[maybe_unused]] int i) {
  assert(i &lt; 42); // In optimized mode, this assert will be removed, and ""i"" will be unused
}
</pre>
<p>In case of Objective-C, it is acceptable to have unused parameters if the method is supposed to be overridden.</p>
<h2>How to fix it</h2>
<p>Having unused function parameters in your code can lead to confusion and misunderstanding of a developer’s intention. They reduce code readability
and introduce the potential for errors. To avoid these problems, developers should remove unused parameters from function declarations.</p>
<h3>Code examples</h3>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void doSomething(int a, int b) { // Noncompliant, ""b"" is unused
  compute(a);
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void doSomething(int a) {
  compute(a);
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C++:2008, 0-1-11 - There shall be no unused parameters (named or unnamed) in nonvirtual functions. </li>
  <li> MISRA C:2012, 2.7 - There should be no unused parameters in functions </li>
  <li> <a href=""https://wiki.sei.cmu.edu/confluence/x/5dUxBQ"">CERT, MSC12-C.</a> - Detect and remove code that has no effect or is never executed
  </li>
  <li> C++ Core Guidelines - <a
  href=""https://github.com/isocpp/CppCoreGuidelines/blob/e49158a/CppCoreGuidelines.md#f9-unused-parameters-should-be-unnamed"">F.9: Unused parameters
  should be unnamed</a> </li>
</ul>",MAJOR,5min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",[]
AZHFKBgZTlwiQl6exGVr,c:S995,"Make the type of this parameter a pointer-to-const. The current type of ""stream"" is ""struct bt_bap_stream *"".","Pointer and reference parameters should be ""const"" if the corresponding object is not modified","<h2>Why is this an issue?</h2>
<p>Const correctness is an important tool for type safety. It allows for catching coding errors at compile time and it documents the code for
maintainers.</p>
<p>Correctly const-qualifying pointers can be tricky because the indirection they add can also be const.</p>
<p>For a pointer <code>X * ptr</code>, const can be written in three different places:</p>
<ul>
  <li> <code>const X * ptr</code> and <code>X const * ptr</code> are identical and mean that the X object <code>ptr</code> points to cannot be
  changed. </li>
  <li> <code>X * const ptr</code> means that the pointer cannot be changed to point to a different X object. </li>
</ul>
<p>In a function signature, the first <code>const X * ptr</code> (or its equivalent <code>X const * ptr</code>) is the one that will bring
type-safety. It protects against changing the value pointed at.</p>
<pre>
void externalFunction(int * a, const int * b);

void myfunc() {
  int a = 1;
  int b = 2;
  externalFunction(&amp;a, &amp;b);
  // a can now have any value
  // We know that b is still '2'
}
</pre>
<p>This rule detects when a pointer or reference parameter could be made const</p>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void myfunc (      int * param1,  // object is modified
             const int * param2,
                   int * param3, // Noncompliant
             int * const param4) // Noncompliant: const doesn't qualify what is pointed at.
{
  *param1 = *param2 + *param3 + *param4;
}

void increment (int &amp; value,
                int &amp; increment) // Noncompliant
{
  value += increment;
}
</pre>
<p>When adding all possible <code>const</code> qualifications, we get:</p>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void myfunc (      int * param1,  // object is modified
             const int * param2,
             const int * param3,
             const int * param4)
{
  *param1 = *param2 + *param3 + *param4;
}

void increment (int &amp; value,
                const int &amp; increment)
{
  value += increment;
}
</pre>
<h2>Resources</h2>
<h3>Articles &amp; blog posts</h3>
<ul>
  <li> <a href=""https://isocpp.org/wiki/faq/const-correctness"">ISO C++ FAQ about const correctness</a>. </li>
</ul>
<h3>External coding guidelines</h3>
<ul>
  <li> MISRA C:2004, 16.7 - A pointer parameter in a function prototype should be declared as pointer to const if the pointer is not used to modify
  the addressed object. </li>
  <li> MISRA C++:2008, 7-1-2 - A pointer or reference parameter in a function shall be declared as pointer to const or reference to const if the
  corresponding object is not modified. </li>
  <li> MISRA C:2012, 8.13 - A pointer should point to a const-qualified type whenever possible </li>
</ul>",MINOR,2min,CONVENTIONAL,CONSISTENT,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'LOW'}]",[]
AZHFJ9kaTlwiQl6exDJe,c:S1172,"Remove the unused parameter ""dev"".",Unused function parameters should be removed,"<h2>Why is this an issue?</h2>
<p>A typical code smell known as unused function parameters refers to parameters declared in a function but not used anywhere within the function’s
body. While this might seem harmless at first glance, it can lead to confusion and potential errors in your code. Disregarding the values passed to
such parameters, the function’s behavior will be the same, but the programmer’s intention won’t be clearly expressed anymore. Therefore, removing
function parameters that are not being utilized is considered best practice.</p>
<h3>Exceptions</h3>
<p>There are some cases when you want to have an unused parameter (usually because the function has to conform to a fixed prototype, or because it is
virtual, or it will be called from a template). In this case, and if the parameter is never used, an accepted practice is to leave it unnamed. If it
is only sometimes used (for instance, depending on conditional compilation), you may, since C++17, use the <code>[[maybe_unused]]</code> attribute to
be explicit about it.</p>
<pre>
void f([[maybe_unused]] int i) {
  assert(i &lt; 42); // In optimized mode, this assert will be removed, and ""i"" will be unused
}
</pre>
<p>In case of Objective-C, it is acceptable to have unused parameters if the method is supposed to be overridden.</p>
<h2>How to fix it</h2>
<p>Having unused function parameters in your code can lead to confusion and misunderstanding of a developer’s intention. They reduce code readability
and introduce the potential for errors. To avoid these problems, developers should remove unused parameters from function declarations.</p>
<h3>Code examples</h3>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void doSomething(int a, int b) { // Noncompliant, ""b"" is unused
  compute(a);
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void doSomething(int a) {
  compute(a);
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C++:2008, 0-1-11 - There shall be no unused parameters (named or unnamed) in nonvirtual functions. </li>
  <li> MISRA C:2012, 2.7 - There should be no unused parameters in functions </li>
  <li> <a href=""https://wiki.sei.cmu.edu/confluence/x/5dUxBQ"">CERT, MSC12-C.</a> - Detect and remove code that has no effect or is never executed
  </li>
  <li> C++ Core Guidelines - <a
  href=""https://github.com/isocpp/CppCoreGuidelines/blob/e49158a/CppCoreGuidelines.md#f9-unused-parameters-should-be-unnamed"">F.9: Unused parameters
  should be unnamed</a> </li>
</ul>",MAJOR,5min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",[]
AZHFJ9kaTlwiQl6exDJi,c:S1172,"Remove the unused parameter ""dev"".",Unused function parameters should be removed,"<h2>Why is this an issue?</h2>
<p>A typical code smell known as unused function parameters refers to parameters declared in a function but not used anywhere within the function’s
body. While this might seem harmless at first glance, it can lead to confusion and potential errors in your code. Disregarding the values passed to
such parameters, the function’s behavior will be the same, but the programmer’s intention won’t be clearly expressed anymore. Therefore, removing
function parameters that are not being utilized is considered best practice.</p>
<h3>Exceptions</h3>
<p>There are some cases when you want to have an unused parameter (usually because the function has to conform to a fixed prototype, or because it is
virtual, or it will be called from a template). In this case, and if the parameter is never used, an accepted practice is to leave it unnamed. If it
is only sometimes used (for instance, depending on conditional compilation), you may, since C++17, use the <code>[[maybe_unused]]</code> attribute to
be explicit about it.</p>
<pre>
void f([[maybe_unused]] int i) {
  assert(i &lt; 42); // In optimized mode, this assert will be removed, and ""i"" will be unused
}
</pre>
<p>In case of Objective-C, it is acceptable to have unused parameters if the method is supposed to be overridden.</p>
<h2>How to fix it</h2>
<p>Having unused function parameters in your code can lead to confusion and misunderstanding of a developer’s intention. They reduce code readability
and introduce the potential for errors. To avoid these problems, developers should remove unused parameters from function declarations.</p>
<h3>Code examples</h3>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void doSomething(int a, int b) { // Noncompliant, ""b"" is unused
  compute(a);
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void doSomething(int a) {
  compute(a);
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C++:2008, 0-1-11 - There shall be no unused parameters (named or unnamed) in nonvirtual functions. </li>
  <li> MISRA C:2012, 2.7 - There should be no unused parameters in functions </li>
  <li> <a href=""https://wiki.sei.cmu.edu/confluence/x/5dUxBQ"">CERT, MSC12-C.</a> - Detect and remove code that has no effect or is never executed
  </li>
  <li> C++ Core Guidelines - <a
  href=""https://github.com/isocpp/CppCoreGuidelines/blob/e49158a/CppCoreGuidelines.md#f9-unused-parameters-should-be-unnamed"">F.9: Unused parameters
  should be unnamed</a> </li>
</ul>",MAJOR,5min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",[]
AZHFJ9kaTlwiQl6exDJj,c:S1172,"Remove the unused parameter ""dev"".",Unused function parameters should be removed,"<h2>Why is this an issue?</h2>
<p>A typical code smell known as unused function parameters refers to parameters declared in a function but not used anywhere within the function’s
body. While this might seem harmless at first glance, it can lead to confusion and potential errors in your code. Disregarding the values passed to
such parameters, the function’s behavior will be the same, but the programmer’s intention won’t be clearly expressed anymore. Therefore, removing
function parameters that are not being utilized is considered best practice.</p>
<h3>Exceptions</h3>
<p>There are some cases when you want to have an unused parameter (usually because the function has to conform to a fixed prototype, or because it is
virtual, or it will be called from a template). In this case, and if the parameter is never used, an accepted practice is to leave it unnamed. If it
is only sometimes used (for instance, depending on conditional compilation), you may, since C++17, use the <code>[[maybe_unused]]</code> attribute to
be explicit about it.</p>
<pre>
void f([[maybe_unused]] int i) {
  assert(i &lt; 42); // In optimized mode, this assert will be removed, and ""i"" will be unused
}
</pre>
<p>In case of Objective-C, it is acceptable to have unused parameters if the method is supposed to be overridden.</p>
<h2>How to fix it</h2>
<p>Having unused function parameters in your code can lead to confusion and misunderstanding of a developer’s intention. They reduce code readability
and introduce the potential for errors. To avoid these problems, developers should remove unused parameters from function declarations.</p>
<h3>Code examples</h3>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void doSomething(int a, int b) { // Noncompliant, ""b"" is unused
  compute(a);
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void doSomething(int a) {
  compute(a);
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C++:2008, 0-1-11 - There shall be no unused parameters (named or unnamed) in nonvirtual functions. </li>
  <li> MISRA C:2012, 2.7 - There should be no unused parameters in functions </li>
  <li> <a href=""https://wiki.sei.cmu.edu/confluence/x/5dUxBQ"">CERT, MSC12-C.</a> - Detect and remove code that has no effect or is never executed
  </li>
  <li> C++ Core Guidelines - <a
  href=""https://github.com/isocpp/CppCoreGuidelines/blob/e49158a/CppCoreGuidelines.md#f9-unused-parameters-should-be-unnamed"">F.9: Unused parameters
  should be unnamed</a> </li>
</ul>",MAJOR,5min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",[]
AZHFJ9kaTlwiQl6exDJk,c:S1172,"Remove the unused parameter ""dev"".",Unused function parameters should be removed,"<h2>Why is this an issue?</h2>
<p>A typical code smell known as unused function parameters refers to parameters declared in a function but not used anywhere within the function’s
body. While this might seem harmless at first glance, it can lead to confusion and potential errors in your code. Disregarding the values passed to
such parameters, the function’s behavior will be the same, but the programmer’s intention won’t be clearly expressed anymore. Therefore, removing
function parameters that are not being utilized is considered best practice.</p>
<h3>Exceptions</h3>
<p>There are some cases when you want to have an unused parameter (usually because the function has to conform to a fixed prototype, or because it is
virtual, or it will be called from a template). In this case, and if the parameter is never used, an accepted practice is to leave it unnamed. If it
is only sometimes used (for instance, depending on conditional compilation), you may, since C++17, use the <code>[[maybe_unused]]</code> attribute to
be explicit about it.</p>
<pre>
void f([[maybe_unused]] int i) {
  assert(i &lt; 42); // In optimized mode, this assert will be removed, and ""i"" will be unused
}
</pre>
<p>In case of Objective-C, it is acceptable to have unused parameters if the method is supposed to be overridden.</p>
<h2>How to fix it</h2>
<p>Having unused function parameters in your code can lead to confusion and misunderstanding of a developer’s intention. They reduce code readability
and introduce the potential for errors. To avoid these problems, developers should remove unused parameters from function declarations.</p>
<h3>Code examples</h3>
<h4>Noncompliant code example</h4>
<pre data-diff-id=""1"" data-diff-type=""noncompliant"">
void doSomething(int a, int b) { // Noncompliant, ""b"" is unused
  compute(a);
}
</pre>
<h4>Compliant solution</h4>
<pre data-diff-id=""1"" data-diff-type=""compliant"">
void doSomething(int a) {
  compute(a);
}
</pre>
<h2>Resources</h2>
<ul>
  <li> MISRA C++:2008, 0-1-11 - There shall be no unused parameters (named or unnamed) in nonvirtual functions. </li>
  <li> MISRA C:2012, 2.7 - There should be no unused parameters in functions </li>
  <li> <a href=""https://wiki.sei.cmu.edu/confluence/x/5dUxBQ"">CERT, MSC12-C.</a> - Detect and remove code that has no effect or is never executed
  </li>
  <li> C++ Core Guidelines - <a
  href=""https://github.com/isocpp/CppCoreGuidelines/blob/e49158a/CppCoreGuidelines.md#f9-unused-parameters-should-be-unnamed"">F.9: Unused parameters
  should be unnamed</a> </li>
</ul>",MAJOR,5min,CLEAR,INTENTIONAL,"[{'softwareQuality': 'MAINTAINABILITY', 'severity': 'MEDIUM'}]",[]
